time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.09909952265086941,-0.054609877636437314,11.459511893383622,6.245977848609218,6.226028904295966,0.0,0.302325500264134,-0.1781716136296018,2.519342046647157,-0.09225108679779419,-0.06940055931462066,0.0,448.72238563406466,447.4273431888585,448.54214329795366,447.4070579478954
1.2600000000000007,0.11868394278174609,-0.06625342927969849,11.617931714831922,6.240556701579859,6.221952892499303,0.0,0.3509607092176819,-0.21059714102564042,2.760699059838854,-0.08680492064519052,-0.06515137160482926,0.0,486.50481335235736,486.8198171558444,485.3283339799413,485.7308247307246
1.3200000000000007,0.14129456654235384,-0.0799814061758737,11.790947832000546,6.2349129626787025,6.217997609714139,0.0,0.40317160689439235,-0.24763501264009938,3.0058172244641055,-0.1153553877272,-0.06750686602956635,0.0,489.34235686028995,489.1641962372699,488.65482332495185,486.5148146152005
1.3800000000000008,0.1665961750254429,-0.0956744923502383,11.970474177053156,6.228407826197325,6.213841430984125,0.0,0.44055830830548937,-0.2760258684194241,2.9784012402927544,-0.09727954988014498,-0.0730492215077091,0.0,404.3821221480547,403.8783607758398,404.0645680003475,405.6790655179615
1.4400000000000008,0.19414038627032265,-0.11312131040808948,12.14734325636505,6.222646818169842,6.210086497824314,0.0,0.47790356215789925,-0.30599545958065855,2.917330143444428,-0.09360566927050826,-0.04721735153156968,0.0,391.9985366123162,394.3880717914863,391.9712702750771,392.30334208949654
1.5000000000000009,0.22446953405208486,-0.13286453457036423,12.327158933794609,6.217353044523033,6.20708166482828,0.0,0.5333547488430905,-0.3526863093379615,3.0760269721744016,-0.07921079579084012,-0.0565270040047792,0.0,464.76626550435907,464.0345450019388,463.66267500397447,464.785997774448
1.560000000000001,0.25783623000634626,-0.15521377701343975,12.511832828656111,6.212788749085274,6.203848793673885,0.0,0.5791526362926969,-0.3926945603054529,3.079688148384831,-0.07043799138189659,-0.04905656897857385,0.0,415.8936266698633,416.5452870878892,415.4240810303372,416.1876077500056
1.620000000000001,0.2942708378742474,-0.18027774163391935,12.70001432471145,6.208954242982099,6.200740896366536,0.0,0.6356165203646289,-0.4431633486464465,3.1926353999033794,-0.05330189234851222,-0.05793667350057879,0.0,451.8851921340917,451.16707014553214,450.85705278242705,452.2364345105925
1.680000000000001,0.333997910584413,-0.20830165870327128,12.893021831704608,6.205816984425908,6.1970714889442995,0.0,0.6889368618075504,-0.49125432336993313,3.240732662547072,-0.05033332288015342,-0.06852872710715302,0.0,432.3325637385639,431.43632630759924,431.5298745054185,431.7785309798325
1.740000000000001,0.37727328618674266,-0.23951840931414825,13.092087528234778,6.2033091694274844,6.1931992196608565,0.0,0.7539660600150696,-0.5495663539596952,3.394245002506019,-0.028647301244918915,-0.057561814053213874,0.0,464.79465866951097,465.6504849801438,464.44382528811616,466.1406448291592
1.8000000000000012,0.42467414938856307,-0.2744092673028062,13.30189922997015,6.2018713815074165,6.189365529539884,0.0,0.8264180232778124,-0.6135939170985555,3.598755261505648,-0.01594117989463093,-0.08121583413875641,0.0,481.7262836055265,479.9313949107596,481.6952756899796,482.6551643002778
1.8600000000000012,0.476557262321412,-0.31320630484869366,13.52437590873447,6.201077176374845,6.184407790948583,0.0,0.9035278203156174,-0.6796840087820253,3.816310782972978,-0.008312918268831002,-0.08561463706355635,0.0,487.11060376242074,486.7766228741449,486.27823326144676,486.8494768134712
1.9200000000000013,0.5328475076505604,-0.35570774645221476,13.756510544934253,6.200631344579492,6.179125206147004,0.0,0.9733009261497004,-0.7370482105485494,3.9210445854784135,-0.005721659718960748,-0.09340169405533802,0.0,455.78745907619526,455.15837833298116,453.7671595428159,453.9752567374437
1.9800000000000013,0.5933356959574719,-0.40158288929490726,13.993982834531531,6.199850035178766,6.173414269470534,0.0,1.0434866350156498,-0.7921489386141565,3.994324641739732,-0.03454409439305721,-0.09900198316491113,0.0,446.0545733805941,445.5892626035723,446.9893185251606,444.63411955632256
2.0400000000000014,0.6581242572811696,-0.45076831476471574,14.235623354909128,6.19807083979304,6.1670854969732485,0.0,1.1166810909173785,-0.8475278466435116,4.059980827949923,-0.02132854764249261,-0.12336829797909173,0.0,444.82479021358415,442.8145993052057,444.0891552197369,445.1716393599207
2.1000000000000014,0.7272879702685459,-0.503204796172066,14.479963807042262,6.19666015464923,6.159528877876783,0.0,1.1894292499734795,-0.9004656485465168,4.084453441684606,-0.028279206301934832,-0.1316618335874079,0.0,431.975180611006,431.2601585447874,432.2416955697027,431.65539915847603
2.1600000000000015,0.8009154199985536,-0.5588168007903426,14.725433423114096,6.195550698824778,6.151452067208215,0.0,1.2655072389105826,-0.9533802657909904,4.097643891598606,-0.003877745316701353,-0.14128076733567313,0.0,428.5508074249796,427.7147651523149,428.10784728731954,430.1792764072601
2.2200000000000015,0.8794688492715605,-0.6177604677770074,14.973273774092732,6.195547032836828,6.143038821106515,0.0,1.3537058526127996,-1.0113933253790843,4.163262508030345,0.006649255855103611,-0.1381831227183224,0.0,446.02168032286676,446.256424909822,445.6454951812249,446.50522420486254
